AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
44.095,107.1401,104.55,67.47,92.478,75.5,65.53,118.12,29.4,145.8956,737.8322,38.77,166.935,44.84,166.22999999999996,315.41,31.235,119.67,48.83,67.6,151.08,31.66,34.33,41.69,54.05,27.545,54.86,79.09999999999998,78.23999999999998,28.48,75.90999999999998,122.38,44.86,117.74,27.475,27.575,75.62,774.6549999999999,35.235,26.3,81.23,30.52,29.97,100.17,77.08,32.3,64.40000000000002,42.1,59.165,18.03,39.06,37.94,40.56,115.81,35.13,87.385,97.44,56.52,59.81,39.4,67.08,20.915,63.24,54.56,4.505,38.2096,75.06,24.46,53.15,49.93,72.21,184.98,70.9797,38.58,25.57,93.54,81.64,59.92,32.21,53.45,40.14,4763.561
44.71,107.1199,103.97,67.56,92.3881,74.98,65.3628,118.85,29.475,145.94,738.22,38.94,167.1,44.7537,165.72999999999996,316.12,31.26,120.07,49.025,67.49,150.94999999999996,31.6211,34.2,41.75,54.13,27.39,54.4,79.01,78.11,28.485,76.23999999999998,122.36000000000004,44.82,117.27,27.42,27.515,76.23999999999998,773.61,35.11,26.68,81.265,30.25,29.68,100.41,77.07,32.1,64.29,42.1,59.1061,18.05,39.0,38.17,40.26,115.03,34.77,87.0703,97.7,56.27,59.77,39.19300000000001,66.72,20.91,62.83,54.59,4.49,38.14,75.21,24.4,52.85,49.71,71.94,183.78,70.8,38.58,25.445,93.42,81.68,59.53,32.225,53.45,39.89,4759.031
44.6,107.04,103.89,67.66,92.09,74.82,65.49,119.31,29.455,145.93,739.2799,39.0342,166.82,44.36,166.32,316.29,31.26,119.79,48.73,67.335,150.83,31.68,34.075,41.64,54.08,27.395,54.17,78.97,78.09999999999998,28.75,76.45,123.0295,44.86,117.2008,27.44,27.525,76.36,774.37,35.065,26.746,81.37,30.23,29.65,100.435,77.01,32.13,64.28,42.22,59.135,18.005,38.96,38.3386,40.23,114.39,34.65,86.21,97.825,55.87,60.055,39.245,66.6842,20.95,62.25,54.525,4.495,37.985,75.51999999999998,24.38,52.6,49.58,71.51000000000002,183.15,70.88,38.47,25.52,92.92,81.54,59.105,32.14,53.56,40.01,4757.983
44.67,106.72,103.79,67.65000000000002,92.0,74.81,65.51000000000002,119.67,29.375,146.19,743.0,39.055,166.826,44.15,165.84,318.13,31.185,119.88,48.94,67.36,150.97,31.685,34.07,41.71,54.07,27.36,54.15,78.78,77.81,28.71,76.5,122.9901,44.89,117.05,27.405,27.505,76.48999999999998,771.97,34.84,26.855,81.18999999999998,30.5099,29.905,100.36,76.935,31.815,64.285,42.21,59.03,17.9836,39.0134,38.28,40.16,114.5352,34.64,86.54,97.69,55.75,60.03,39.155,66.76000000000002,20.905,62.33,54.46,4.54,37.93,75.57,24.4,52.71,49.79,71.13500000000002,183.89,70.84,38.59,25.475,93.2,81.68,59.06,32.16,53.66,40.07,4756.41
44.92,106.625,103.58,67.75,92.0965,74.73999999999998,65.49,118.95,29.37,145.94999999999996,741.3999999999999,38.84,166.875,44.05,165.67,317.97,31.28,119.53,48.8401,67.38,151.06,31.72,34.1,41.65,54.02,27.355,54.22,78.51999999999998,77.54999999999998,28.59,76.48999999999998,123.4,44.98,117.205,27.41,27.49,76.26,771.69,34.8711,26.68,81.65,30.5,29.88,100.76,77.03,32.005,64.27500000000002,42.28,58.905,17.924,39.01,38.26,40.2,114.2384,34.76,86.86,97.71,55.74,60.11,39.25,66.5799,20.97,62.6,54.31,4.585,38.12,75.12999999999998,24.385,52.82,49.72,70.94,183.33,70.82,38.525,25.47,92.66,81.695,59.1,32.32,53.72,40.19,4753.95
44.675,106.45,103.33,67.75,92.04,74.795,65.49,118.52,29.375,145.82,737.86,38.65,165.94,44.405,164.47999999999996,317.76,31.31,119.3,48.79,67.16,150.78,31.665,34.22,41.65,53.97,27.42,54.05,78.62,77.39,28.45,76.58,123.28,44.92,117.05,27.39,27.49,76.12,770.6599999999999,34.83,26.46,81.42,30.39,29.775,100.74,77.08,32.0,64.14,42.15,58.665,17.92,39.06,38.245,40.25,113.22,34.7,86.37999999999998,97.71,55.59,60.11,39.265,66.39,20.99,62.66,54.15,4.5775,38.065,75.07,24.385,52.8,49.74,70.93,182.5188,70.8,38.44,25.475,92.19,81.97,58.92,32.29,53.67,40.13,4743.169
44.43,106.615,103.32,67.745,92.15,74.79,65.5,118.5,29.36,145.97,740.27,38.685,165.87,44.68,164.53,319.32,31.36,119.56,48.87,67.0331,150.91,31.64,34.295,41.76,54.06,27.49,54.12,78.89,77.48,28.405,76.48,123.92,44.9,117.005,27.37,27.475,76.14,772.6499999999999,34.7701,26.55,81.15,30.39,29.77,100.78,77.26,32.105,64.06,42.17,58.77,17.95,38.98,38.11,40.23,113.52,34.8,86.07,97.73,55.595,60.18,39.1701,66.54,20.87,63.04,54.11,4.5775,38.1731,75.15999999999998,24.315,52.77,49.85,71.13,183.49,70.73,38.46,25.415,92.48,81.79999999999998,59.21,32.46,53.58,40.12,4746.742
44.6,106.96,103.5099,67.815,92.31,74.93,65.5,118.99,29.44,147.375,742.83,38.805,165.66,44.56,164.77,318.73,31.49,119.825,49.09,67.045,150.94,31.735,34.265,41.7999,54.23,27.43,54.27,78.76,77.64,28.47,76.5,123.9698,44.89,117.29,27.395,27.505,76.21,775.0399999999997,34.78,26.68,81.36,30.39,29.825,101.05,77.345,32.15,64.2999,42.3,58.8471,17.99,39.1,38.245,40.23,113.93,34.88,85.96,97.74,55.65,60.23,39.115,66.63,21.005,63.01,54.125,4.585,38.35,75.51999999999998,24.365,52.925,50.06,71.22,183.095,70.72,38.48,25.46,91.99,82.29,59.535,32.36,53.8,40.26,4756.53
44.735,107.06,103.74,67.81,92.41,75.22,65.65000000000002,119.57,29.46,147.0725,742.48,38.78,165.85,44.7,164.77,320.39,31.53,120.3,49.21,67.055,150.97,31.8,34.2501,41.88,54.24,27.51,54.45,78.93,77.87999999999998,28.505,76.53,124.175,44.88,117.24,27.41,27.49,76.25,775.08,34.815,26.585,81.34,30.36,29.79,100.965,77.51,32.25,64.6,42.455,58.93,18.06,39.132,38.49,40.36,113.985,34.79,85.83,97.76,55.74,60.5,39.185,66.62,21.155,62.93,54.38,4.5775,38.24,75.53,24.385,53.09,50.42,71.265,183.53,70.79,38.4421,25.42,92.63,82.76999999999998,59.42,32.4,53.72,40.35,4760.972
44.78,107.45,103.895,68.13,92.5,75.39,65.64,119.86000000000004,29.55,147.155,745.6133,38.71,166.54,44.6672,165.32,321.5396,31.595,120.67,49.302,67.2046,151.19999999999996,31.825,34.4845,42.025,54.31,27.545,54.72,79.04999999999998,77.95,28.56,77.07,124.68,45.05,117.57,27.4,27.535,76.47629999999998,778.89,34.93,26.57,81.42,30.695,30.16,101.05,77.735,32.325,65.11,42.53,59.08,18.14,39.39,38.59,40.35,114.42,34.76,86.22499999999998,97.87,55.67,60.61,39.175,66.93,21.15,63.17,54.63,4.58,38.46,75.86,24.41,53.245,50.23,71.47,183.683,71.0,38.5,25.57,92.6,83.23,59.48,32.325,53.88,40.43,4774.941
44.8,107.3401,103.8,68.33,92.49,75.36,65.58,119.42,29.535,147.07,745.12,38.63,166.82,44.77,165.52,321.69,31.48,121.03,49.32,67.105,151.11,31.79,34.485,42.051,54.24,27.73,54.71,79.01,77.79999999999998,28.57,76.9,123.81,45.085,117.505,27.405,27.495,76.455,777.845,34.955,26.52,81.34999999999998,30.815,30.305,101.02,77.76,32.425,65.15000000000002,42.495,59.0276,18.1167,39.4,38.63,40.26,113.9892,34.77,86.22,97.815,55.59,60.57,39.13,66.835,21.115,63.28,54.64,4.58,38.58,76.06499999999998,24.355,53.545,50.07,71.83,183.62,71.11,38.455,25.57,92.98,83.305,59.76,32.3,53.92,40.34,4773.101
44.8,107.11,103.66,68.21,92.34,75.15,65.47,120.36000000000004,29.61,147.06,743.24,38.53,166.44999999999996,45.03,164.44,322.6,31.48,120.91,49.2,66.98,151.15,31.7,34.53,42.02,54.17,27.8,54.8,79.17,77.62,28.49,77.14,123.54,45.09,117.2,27.4,27.45,76.34999999999998,775.1599999999999,34.91,26.41,81.14,30.88,30.41,101.12,77.71,32.37,65.19,42.37,58.87,18.1,39.41,38.66,40.17,113.59,34.87,86.18999999999998,97.8,55.68,60.63,38.94,66.77,21.05,63.09,54.59,4.5775,38.51,75.93,24.22,53.46,50.02,71.71,183.77,71.03,38.61,25.63,93.06,83.28,59.71,32.24,53.93,40.21,4765.101
44.17,107.7498,103.04,67.79,92.58,75.825,65.21,120.56,29.85,147.585,742.575,38.71,166.0,45.11,165.88,319.87,31.34,119.99,49.16,66.81,152.22999999999996,31.6,34.15,41.97,53.97,27.79,54.13,79.87,78.26,28.65,76.51,122.94,44.81,115.41,27.33,27.45,76.0,772.93,34.64,26.305,81.67,30.64,30.11,100.49,77.83,32.26,64.845,42.4,59.09,18.04,39.46,37.945,39.57,113.9,34.5,88.34,98.565,55.6,60.11,38.72,65.97,21.165,63.46,54.83,4.54,38.22,75.73999999999998,23.97,52.43,49.8,71.90000000000002,183.49,70.83,38.73,25.57,91.73,82.87,59.42,31.355,53.82,40.35,4757.611
44.07,108.6199,103.45,67.98,92.74,75.90999999999998,65.405,121.09,29.68,147.7466,746.68,38.8,166.34,44.73,167.11,320.425,31.39,120.3,49.22,67.04,152.24,31.64,34.23,41.9101,54.04,28.09,54.37,80.214,78.45,28.675,76.92,124.33,44.895,117.005,27.34,27.455,76.68999999999998,777.35,34.5735,26.415,81.79999999999998,30.62,30.095,100.835,78.0,32.26,64.61,42.5236,59.125,18.0,39.46,38.01,39.12,114.72,34.57,88.30729999999998,98.12,55.59,59.87,38.85,65.74,21.14,63.86,55.05,4.54,38.33,75.43999999999998,23.92,52.51,50.72,71.48,181.9,70.66,38.8975,25.64,92.0,83.15,59.7,31.34,53.745,40.73,4774.775
44.19,109.13,103.63,67.97,93.0,76.75,65.47,121.96,29.83,147.9472,748.2899999999997,38.84,167.22,44.665,167.68,319.87,31.52,120.18,49.23,67.255,152.46,31.72,34.25,42.14,53.96,28.1,54.575,81.08,78.71600000000002,28.67,76.89,124.75,45.07,116.802,27.355,27.46,76.525,780.86,34.801,26.5,82.12,30.9,30.37,100.74,78.01899999999998,32.175,65.044,42.75,59.18,18.19,39.575,38.11,39.7,114.49,34.485,90.35,98.22,55.66,59.95,39.03,66.1,21.06,63.74,55.225,4.5675,38.31,75.48999999999998,23.87,52.39,50.39,71.55,183.3695,71.08,38.87,25.615,91.59,83.18999999999998,59.23,31.45,53.93,40.86,4786.042
44.14,109.305,103.45,68.16,93.02,77.22,65.55,121.75,29.985,148.05,747.8999999999999,38.9,167.43,44.7,167.78,321.4,31.485,120.13,49.21,67.075,152.19999999999996,31.67,34.16,42.11,54.05,28.06,54.7,80.59999999999998,78.86,28.6692,76.5,124.905,45.02,117.16,27.325,27.45,76.4299,780.7899999999997,34.8563,26.595,81.96799999999998,30.94,30.39,100.89,78.01,32.1435,65.45,42.495,59.32,18.19,39.67,38.04,39.755,114.569,34.675,91.87,98.39,55.655,60.08,39.05,66.1,20.98,63.76,55.1848,4.555,38.3,76.12,23.805,52.3,50.47,71.54,184.17,71.05,38.89,25.68,92.09,83.2,59.33,31.55,54.12,40.93,4788.401
44.17,109.47,103.31,67.91,93.01,77.56499999999998,65.39,122.11000000000004,30.045,148.055,748.2999999999997,38.87,167.27,44.46,167.72,320.02,31.43,120.26,49.21,66.985,152.12,31.61,34.04,42.16,54.32,27.86,54.52,80.36,78.62,28.58,76.14,124.57,45.0,117.08,27.32,27.42,76.61,781.21,34.775,26.39,81.93999999999998,31.145,30.58,100.52,77.76999999999998,32.14,65.53,42.37,59.31,18.13,39.585,37.98,39.62,114.71,34.6,91.66,98.05,55.515,60.0,39.025,66.24,21.01,63.72,55.145,4.555,38.215,75.855,23.74,52.18,50.34,71.45,184.07,70.88,38.78,25.6229,91.86,83.03,59.0,31.405,53.99,40.85,4786.787
44.24,109.9652,103.43,67.96,93.1467,77.705,65.45,122.08,30.105,148.03,746.8755,38.77,167.5,44.52,168.1,320.24,31.42,120.6,49.21,66.975,152.0,31.64,33.92,42.25,54.57,27.795,54.41,80.45,78.47,28.53,76.265,124.41,44.93,117.65,27.33,27.44,76.5,781.2,34.75,26.31,82.0165,31.31,30.75,100.56,77.75,32.17,65.5086,42.284,59.2593,18.2125,39.66,37.79,39.66,114.7649,34.585,91.73,98.13,55.42,59.94600000000001,39.02,66.29,21.005,63.8,55.11,4.535,38.18,76.04999999999998,23.76,52.57,50.25,71.42,183.0,71.11,38.75,25.6899,91.78,82.73999999999998,59.33,31.265,54.03,40.87,4789.487
44.2,109.7507,103.41,67.96,93.27,77.9,65.46,121.51,30.105,147.91,745.4412,38.77,167.61,44.73,167.51,320.12,31.48,120.72,49.19,67.11,152.07,31.685,33.9746,42.1,54.6,27.805,54.68,80.40999999999998,78.34,28.51,76.36,124.59,44.97,117.04,27.42,27.53,76.4,781.735,34.78,26.33,82.14,31.47,30.89,100.66,77.79,32.16,65.41,42.29,59.33,18.23,39.62,37.97,39.68,115.63,34.56,91.16,97.86000000000004,55.68,59.97,39.006,66.47,20.925,63.73,55.14,4.53,38.3,76.0101,23.76,52.47,50.28,71.6,182.92,71.19,38.84,25.74,91.46,82.62,59.55,31.2,53.94,40.88,4788.225
44.18,109.6859,103.23,68.045,93.15,77.87999999999998,65.61,121.86000000000004,29.94,147.925,744.1,38.8,167.69,44.65,166.84,320.096,31.41,120.68,49.24,67.24,151.9675,31.6099,33.875,42.11,54.62,27.78,54.569,80.51,78.305,28.44,76.54999999999998,124.49,44.9799,116.68,27.405,27.525,76.36,782.61,34.745,26.44,82.25,31.58,31.0,100.64,77.82,32.01,65.255,42.34,59.255,18.23,39.66,37.81,39.67,115.56,34.5,91.84,97.9,55.77,59.9,39.0,66.29,20.865,63.65,55.19,4.53,38.22,76.22,23.735,52.41,50.19,71.66,182.89,71.105,38.78,25.76,91.57,82.58,59.73,31.1,53.75,40.78,4786.633
44.22,109.81,103.72,67.99,93.03,77.93,65.62,123.34,30.0,147.89,743.84,38.77,167.69,44.89,166.64,320.63,31.49,120.91,49.17,67.04,152.06,31.525,33.98,42.1,54.775,27.755,54.69,80.03,78.26,28.425,76.42,124.48,45.1,116.62,27.435,27.555,76.79999999999998,781.36,34.74,26.385,82.28,31.65,31.05,100.8,77.7,32.0,65.18,42.52,59.2949,18.28,39.68,37.76,39.84,114.92,34.51,92.36000000000004,97.86000000000004,55.615,60.065,38.975,66.3254,20.937,63.89,55.2,4.53,38.28,76.23,23.71,52.36,50.14,71.75,183.22,71.01000000000002,38.78,25.77,91.62,82.54,59.68,31.075,53.785,40.785,4787.679
44.37,109.8,103.8138,67.9401,93.11000000000004,77.95,65.6,122.63,29.9448,147.77,743.8571,38.76,167.3518,44.91,166.33,320.26,31.511,120.50770000000004,49.13,67.07,152.1761,31.58,33.97,41.98,54.93,27.795,54.675,80.45,78.34999999999998,28.4,76.12,124.55,45.135,116.14,27.52,27.61,76.6902,778.61,34.745,26.41,82.2444,31.975,31.315,100.74,77.57,32.03,65.015,42.47,59.32,18.22,39.65,37.84,39.79,114.91,34.65,91.5825,97.79,55.74,60.17,38.985,66.22,20.925,63.67,55.31,4.5375,38.295,76.15999999999998,23.765,52.38,50.1408,71.92,183.0,71.01000000000002,38.82,25.83,91.63,83.15,59.725,31.2,53.7,40.75,4785.335999999998
44.44,109.865,104.11,67.99,93.19,77.97,65.7,121.98,29.9,147.6,745.4010000000003,38.885,167.53,44.88,166.6,320.1,31.5,120.45,49.13,67.12,152.21,31.5425,33.93,42.03,55.015,27.7963,54.685,80.57,78.64,28.45,76.12,125.22,45.09,116.4,27.5,27.6,76.57,779.9099999999999,34.79,26.515,82.2648,31.73,31.07,100.97,77.62619999999998,32.005,65.4466,42.56,59.515,18.27,39.7362,38.01,39.78,114.95,34.765,91.68,97.98,55.79,60.2199,38.915,66.21,21.0,63.84,55.345,4.525,38.265,76.04999999999998,23.8,52.59,50.34,72.1301,183.82,71.15000000000002,38.65,25.815,91.38,83.22,59.685,31.1,53.7,40.875,4791.265
44.365,109.9499,104.06,68.0433,93.3,77.43999999999998,66.01000000000002,121.75,30.02,147.39,745.8999999999999,38.99,167.68,44.8,166.65,318.3,31.52,119.95,48.98,67.3,152.22,31.575,33.86,42.01,55.15,27.685,54.66,80.59999999999998,78.875,28.435,76.075,125.29,45.1,115.9699,27.465,27.55,76.23999999999998,779.21,34.77,26.475,82.29999999999998,31.6499,30.975,101.1,77.7,31.93,65.57,42.635,59.55,18.245,39.85,37.96,39.73,114.97,34.76,91.54,97.84,55.7,60.26,38.99,66.1634,20.95,63.92,55.44,4.53,38.21,75.98999999999998,23.86,52.775,50.36,72.1158,183.58,71.18,38.63,25.81,90.69,83.18,59.56,31.06,53.62,40.9,4789.382000000001
44.45,110.04,104.08,67.88,93.27,77.57,65.90000000000002,122.47,30.02,147.22999999999996,746.49,38.97,167.83,44.83,166.74,317.65,31.56,119.69,48.93,67.47,152.14,31.57,33.855,42.16,55.33,27.63,54.7,80.54,78.83,28.33,76.15,125.2,45.09,116.34,27.49,27.54,76.0,779.98,34.84,26.51,82.4,31.79,31.13,101.24,77.57,32.0,65.65000000000002,42.55,59.63,18.24,39.79,37.89,39.57,115.17,34.73,91.63,97.83,55.76,60.3,39.0508,66.3,20.95,63.86,55.44,4.52,38.26,76.12,23.9,52.73,50.4,72.11,183.93,71.2,38.59,25.7208,90.47,83.18999999999998,59.53,31.06,53.55,40.98,4791.958
44.83,109.7,104.25,67.91,93.66,77.31,66.49,122.01,30.325,146.81,752.95,39.535,168.25,44.86,168.03,316.76,31.52,119.67,49.0,67.82,150.37,29.74,33.885,42.51,56.54,27.83,55.79,80.84,79.45,28.6,76.26,126.47,45.13,116.68,27.515,27.64,75.04,786.0,34.83,26.64,81.68999999999998,32.07,31.33,101.5,77.795,32.13,65.2201,42.365,60.34,18.713,39.665,37.44,39.78,115.96,38.075,92.36000000000004,98.33,56.01,60.02,39.12,66.69,21.61,63.6165,55.28,4.57,38.71,76.59,23.885,52.84,50.75,72.26999999999998,183.83,71.14,38.6,26.02,90.51,83.29999999999998,59.95,30.76,53.5,41.51,4798.811
44.79,109.1799,104.37,67.85,93.846,77.415,66.43,122.7406,30.33,147.01,751.81,39.69,167.72,44.78,167.79,318.08,31.31,120.31,49.29,67.945,150.28,29.76,33.92,42.575,56.71,27.6401,55.97,80.62,79.32,28.58,76.26,126.7,44.89,116.46,27.54,27.665,75.195,783.63,34.78,26.49,81.54,32.02,31.26,101.4,77.40999999999998,31.89,65.19,42.41,60.28,18.701,39.74,37.51,39.52,115.57,37.93,93.11000000000004,98.505,55.97,59.93,39.69,66.6,21.475,63.8,55.48,4.555,38.86,76.71,23.8,52.9099,50.85,71.82,182.95,71.3015,38.49,25.96,91.18,83.65999999999998,60.15,30.765,53.245,41.38,4797.03
44.71,108.93,104.64,67.75,93.79,77.64,66.31,122.57,30.35,147.15,752.4099999999999,39.84,167.97999999999996,44.54,167.3,317.79,31.19,120.01,49.56,67.99,149.89,29.9,33.92,42.57,56.71,27.81,54.78,80.09999999999998,79.26999999999998,28.555,75.98,126.63,44.93,116.77,27.55,27.66,74.93,785.315,34.83,26.56,81.87,32.26,31.5,101.76,77.28,31.785,65.48,42.53,60.3,18.64,39.7,37.31,39.42,115.8,37.7,93.84,98.4,55.82,60.09,39.89,66.31,21.56,63.83,55.2801,4.55,38.75,76.96,23.755,53.21,51.16,72.09,186.98,71.46,38.43,25.945,91.22,83.29,59.74,30.5,53.22,41.2625,4799.232
44.73,109.18,105.24,67.88,93.59,77.78,66.43,122.01,30.45,147.43,753.5000999999999,39.995,168.84,44.695,166.93,315.05,31.26,121.1406,49.885,67.93,149.97,29.77,33.95,42.53,56.595,27.89,54.77,80.79999999999998,79.37,28.705,76.15999999999998,126.64,44.805,116.59,27.58,27.685,75.33,785.5499999999997,34.925,26.74,82.06,32.55,31.75,102.72,77.485,31.94,65.42,42.63,60.505,19.064,39.77,37.8,39.53,115.5679,37.89,93.81,98.26110000000004,55.61,60.05,39.91,66.48,21.4,64.56,55.49,4.555,39.02,77.25,23.78,53.3101,51.29,72.43,187.3377,71.67,38.54,26.011,92.22,83.45,60.035,30.71,53.2,41.24,4808.497
45.2242,109.5,105.64,68.08,93.64,77.76,66.5,121.5,30.54,147.85,756.45,40.14,168.865,44.63,166.7139,319.7,31.315,121.24,49.64,68.215,150.215,29.845,34.04,42.54,56.37,27.995,54.83,80.93,79.355,28.79,76.17,126.77,44.9,116.566,27.595,27.69,75.28,787.5499999999997,34.965,26.82,82.36,32.82,32.02,102.795,77.555,31.99,65.6,42.64,60.555,19.25,39.875,37.725,39.68,115.4929,37.28,94.41,98.23,55.54,60.19,40.005,66.63,21.41,64.61,55.6,4.575,39.27,77.18,23.88,53.205,51.59,72.13519999999998,188.905,71.91,38.61,26.0499,91.89,83.59999999999998,59.5999,30.96,53.21,41.49,4816.56
45.28,109.62,105.6,68.16,93.91,77.97,66.62,122.22,30.7,147.7797,756.0,39.93,168.79,44.57,166.86,319.59,31.31,121.6299,49.51,68.47,150.558,29.945,33.97,42.56,56.38,28.075,55.43,81.23999999999998,79.36,28.77,76.36,126.7,44.91,116.96,27.605,27.69,75.39,788.0399999999997,34.9535,26.87,82.5038,33.03,32.23,103.03,77.59999999999998,32.071,65.81,42.725,60.695,19.2494,39.84,37.64,39.83,115.54,37.23,94.02,98.26,55.69,60.25,39.87,66.71,21.33,64.895,55.56,4.575,39.08,77.4157,23.895,53.34,51.27,72.12699999999998,188.18,71.94,38.65,26.08,91.835,83.87,58.88,31.02,53.42,41.505,4822.361
45.495,109.68,105.64,68.15000000000002,93.8,77.9925,66.67,122.27,30.68,147.8,756.6,39.94,168.4003,44.69,166.26,318.5895,31.35,121.24,49.68,68.71,150.8,29.87,33.9346,42.53,56.355,28.13,55.4,81.51,79.65,28.695,76.295,127.02,44.89,117.0,27.745,27.8425,75.2869,786.62,34.94,26.81,82.57,32.83,32.01,102.82,77.59,32.03,65.57,42.73,60.7,19.175,39.805,37.57,39.89,115.165,36.9425,93.67,98.44,55.833,60.233,39.89,66.587,21.3,64.97,55.7354,4.565,39.1,77.65,23.85,53.315,51.27,72.3086,188.11,72.04,38.72,26.061,91.42,84.04,59.27,31.16,53.405,41.45,4821.955
45.66,109.79,105.75,68.23,93.96,77.7,66.705,121.9001,30.6,147.69999999999996,756.395,39.975,168.51,44.63,166.09,318.86,31.245,121.4711,49.67,68.435,150.805,29.795,33.94,42.49,56.235,28.035,55.405,81.72,79.59,28.78,76.34749999999998,126.7,44.96,117.095,27.68,27.775,75.17,784.9346,34.91,26.75,82.72499999999998,32.91,32.07,102.78,77.53,32.13,65.55,42.85,60.78,19.27,39.75,37.7525,39.95,115.0934,37.05,93.91,98.4303,55.76,60.22,39.775,66.65000000000002,21.285,65.23,55.7,4.565,39.05,77.64,23.85,53.25,51.11,72.40999999999998,187.965,72.17,38.65,26.035,91.45,83.95,59.22,31.06,53.49,41.43,4821.016
45.44,109.68,105.5,68.15000000000002,93.95,77.75,66.62,122.03,30.56,147.58,756.6549999999999,39.9499,168.33,44.6,165.69999999999996,318.94,31.19,121.53,49.695,68.2,150.805,29.79,33.97,42.37,56.305,27.89,55.55,81.61,79.4,28.81,76.295,126.5549,44.96,117.0098,27.71,27.83,75.18,784.95,34.95,26.645,82.67,32.84,32.0,102.85,77.48,32.06,65.61,42.85,60.83,19.17,39.7,37.738,39.92,115.34,37.1402,93.8692,98.47,55.74,60.16,39.88,66.61,21.23,65.07,55.665,4.56,39.02,77.59,23.83,53.24,51.01,72.37,187.73,72.18999999999998,38.55,26.015,91.18,83.76,58.92,31.0,53.41,41.335,4819.8290000000015
45.47,109.5708,105.39,68.11,93.99,76.67,66.63,122.26,30.575,147.09,754.4751,39.8,167.8,44.91,165.91,318.225,31.35,121.48500000000004,49.72,68.285,151.22999999999996,29.81,34.04,42.43,56.285,27.93,55.59,81.47,79.47,28.795,76.36,126.42,44.95,117.16,27.695,27.77,75.17,783.52,34.965,26.745,82.58,32.99,32.1,103.31,77.34,32.02,65.63,42.75,60.5654,19.245,39.66,37.51,39.835,115.151,37.04,93.4046,98.43,55.69,60.03,39.8264,66.67,21.28,64.97,55.66,4.56,39.14,77.7089,23.865,53.29,51.01,72.39,188.17,72.23999999999998,38.65,26.04,90.83,83.80799999999998,58.9359,31.055,53.36,41.25,4814.208
45.48,109.66,105.35,68.05,94.09,78.25,66.75,123.29,30.67,147.46,754.98,39.82,167.1712,44.85,166.09,318.6,31.4,121.93,49.61,68.40000000000002,151.22,29.885,34.0,42.24,56.345,27.935,55.72,81.39,79.5,28.81,76.215,126.36000000000004,44.96,117.227,27.73,27.81,75.3602,784.47,34.94,26.755,82.555,32.94,32.055,103.225,77.37999999999998,31.97,65.55,42.815,60.6699,19.2,39.655,37.5,39.829,114.88,36.985,92.58,98.48,55.82,59.87,39.84,66.63,21.205,65.23,55.7835,4.55,39.1835,77.73999999999998,23.8175,53.32,50.98,72.78,188.25,72.15,38.74,26.025,91.26,83.87999999999998,59.08,30.9,53.33,41.27,4817.316
45.67,109.725,105.596,68.0,94.25,78.4,66.74,122.6,30.585,147.17,755.1046,39.91,166.94999999999996,45.03,166.04,318.07,31.4,122.06,49.55,68.41,151.35,29.9775,33.96,42.305,56.35,27.975,55.69,81.51999999999998,79.57,28.885,76.33,126.61000000000004,44.99,117.63,27.75,27.845,75.445,785.7425,34.936,26.72,82.555,32.87,31.99,103.28,77.51,31.89,65.295,42.905,60.665,19.135,39.67,37.64,39.79,114.89,36.93,91.67,98.39,55.81,59.94,39.925,66.5365,21.195,65.3,55.84,4.55,39.16,77.805,23.795,53.48,50.91,73.04999999999998,188.36,72.105,38.63,26.015,91.08,83.97499999999998,58.95,30.98,53.2799,41.425,4820.755
45.83,109.95,105.81,68.21,94.4,78.46,66.6,122.97,30.73,147.36,756.3999999999999,39.94,167.04,44.92,166.21,319.3,31.48,122.08,49.59,68.49,151.19999999999996,30.05,33.96,42.31,56.38,28.03,55.66,81.65,79.62,28.87,76.43999999999998,126.58,44.96,117.79,27.81,27.92,75.58,786.1599999999999,35.02,26.75,82.84,32.91,32.0,103.82,77.47,31.81,65.45,42.99,60.64,19.18,39.74,37.56,39.83,115.03,36.9,92.39,98.06,55.92,60.02,39.88,66.67,21.18,65.53,55.85,4.58,39.23,77.95,23.82,53.39,50.97,73.15999999999998,188.66,72.08,38.61,26.05,91.2,83.98999999999998,58.8,30.94,53.24,41.45,4826.4659999999985
